INPUT:imageURL	OUTPUT:result1	OUTPUT:result2	OUTPUT:result3	OUTPUT:result4	OUTPUT:result5	GOLDEN:result1	GOLDEN:result2	GOLDEN:result3	GOLDEN:result4	GOLDEN:result5	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	S	T	I	O	N	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee273c63f3d1e1bd4fd	68598c21-e927-4b74-98e1-77bfdcc62aa7	000205238d--62a5dee273c63f3d1e1bd4fd	000205238d--62a5db8239fbdb7b0991fd57	3f98ce04a79a849dc619741275546af4	APPROVED	2022-06-12T12:41:06.978
																			
Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance?{EOF}Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF} Please give your username or toloka id(if you know){EOF}BYEEE ....{EOF} Congratulation, you have finished all the questionnaire,You can click on submit to finish the questionnaire	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5dee2c6f5d259c5389828	b1f2aaf6-3032-42c9-8d77-2aba39059fd2	000205238d--62a5dee2c6f5d259c5389828	000205238d--62a5db8239fbdb7b0991fd62	756cac4eb023ac7fd13705eccae66282	APPROVED	2022-06-12T12:41:06.032
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	0A3A280Y8H	0a40vb8789	0a4UX7rMzN	0a4z1M65Zr	0AIR86r61I	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee438b0a8100f39ecd4	68598c21-e927-4b74-98e1-77bfdcc62aa7	000205238d--62a5dee438b0a8100f39ecd4	000205238d--62a5db8239fbdb7b0991fd57	6ba4c482901154c10fe5bf9291bdf3a4	APPROVED	2022-06-12T12:41:08.483
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	S	T	I	O	N	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee4da9c6a5d5a459312	68598c21-e927-4b74-98e1-77bfdcc62aa7	000205238d--62a5dee4da9c6a5d5a459312	000205238d--62a5db8239fbdb7b0991fd57	167d4ecff6e5ba087a71cfe0f7510073	APPROVED	2022-06-12T12:41:08.087
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	S	T	I	O	N	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee5111d247825e41947	69919fa8-629f-458c-99d7-df7a1b3ad207	000205238d--62a5dee5111d247825e41947	000205238d--62a5db8239fbdb7b0991fd59	65ba112c73f64db709118069225428e4	APPROVED	2022-06-12T12:41:09.565
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	0b2GpKF628	0A3A28oY8H	0a4Ovs8789	0a4U7rMzN	0a4z21M65Zr	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee52a237669d9938027	88eed0d0-e85c-4d3d-9b2e-896f3404727d	000205238d--62a5dee52a237669d9938027	000205238d--62a5db8239fbdb7b0991fd54	fc97c60e52cb61bd00c0a694e95f0302	APPROVED	2022-06-12T12:41:09.940
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	S	T	I	O	N	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee56327981f065a7ad9	32931c81-cae8-40ce-9603-15d2275143e1	000205238d--62a5dee56327981f065a7ad9	000205238d--62a5db8239fbdb7b0991fd55	c56639e1765cf92cf40663ae81424bea	APPROVED	2022-06-12T12:41:09.555
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	S	T	I	O	N	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee5ec4826102d013930	69919fa8-629f-458c-99d7-df7a1b3ad207	000205238d--62a5dee5ec4826102d013930	000205238d--62a5db8239fbdb7b0991fd59	39a8f1bcd27030defcdd11d10c55fb6b	APPROVED	2022-06-12T12:41:09.350
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	oJ3MTNsss	Oj3Mc5F	Oj7R22O	Oj734LNAeU	Oj3719D6Kk	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee616ae3d13395b0223	69919fa8-629f-458c-99d7-df7a1b3ad207	000205238d--62a5dee616ae3d13395b0223	000205238d--62a5db8239fbdb7b0991fd59	bbcad3e32725336d96df32df283ed0fe	APPROVED	2022-06-12T12:41:10.669
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	0i0p18astt	0i0p18astt	0i0p18astt	0i0p18astt	0i0p18astt								https://toloka.yandex.ru/task/33891213/000205238d--62a5dee63f40b64178a02e74	7db898e4-d8c1-4923-baa2-a687de16e101	000205238d--62a5dee63f40b64178a02e74	000205238d--62a5db8239fbdb7b0991fd5e	8adf4e50150c87776376a4e993228f97	APPROVED	2022-06-12T12:41:10.604
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	S	T	I	O	N	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee66d9d916c88e952cf	a79a8f76-188f-4cca-b213-26ed471fd728	000205238d--62a5dee66d9d916c88e952cf	000205238d--62a5db8239fbdb7b0991fd58	42570ebfdf7c26ac77814bf4117c62ae	APPROVED	2022-06-12T12:41:10.519
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	S	T	I	O	N	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee7059cac0e936ea330	a79a8f76-188f-4cca-b213-26ed471fd728	000205238d--62a5dee7059cac0e936ea330	000205238d--62a5db8239fbdb7b0991fd58	3d18794f3809a26a0ec3cdbb7820f611	APPROVED	2022-06-12T12:41:11.876
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	S	T	I	O	N	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee750575e7a5417930a	88eed0d0-e85c-4d3d-9b2e-896f3404727d	000205238d--62a5dee750575e7a5417930a	000205238d--62a5db8239fbdb7b0991fd54	a6fb962d0a7caea287cc7bbab03b3e1b	APPROVED	2022-06-12T12:41:11.668
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	OJ3M1Mi8BH	Oj3Mc8qn4P	Oj7R2lU8xA	OJ734LNAeU	00	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee7d4722217a2df20e3	69919fa8-629f-458c-99d7-df7a1b3ad207	000205238d--62a5dee7d4722217a2df20e3	000205238d--62a5db8239fbdb7b0991fd59	49ee2f842702fd1255bd20b233a29f58	APPROVED	2022-06-12T12:41:11.216
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee82474112b285f9103	166e5352-b17d-4cf3-90a1-58d726927f63	000205238d--62a5dee82474112b285f9103	000205238d--62a5db8239fbdb7b0991fd5c	17205954c25fffbce6d83e0665c00a12	APPROVED	2022-06-12T12:41:12.869
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	3	12	3	1	3	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee8cf786816578d847c	88eed0d0-e85c-4d3d-9b2e-896f3404727d	000205238d--62a5dee8cf786816578d847c	000205238d--62a5db8239fbdb7b0991fd54	1489ed8b1896f56ea20144fc9666b988	APPROVED	2022-06-12T12:41:12.114
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	0AIR86r611	00AQ59V0x5	0ФЧ6кчиядц	0AYQnLMz0t	0B1bj4RNvn	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891213/000205238d--62a5dee96c08bd0cc607baee	32931c81-cae8-40ce-9603-15d2275143e1	000205238d--62a5dee96c08bd0cc607baee	000205238d--62a5db8239fbdb7b0991fd55	f51f84aca24a9d01af2f6938763b96d0	APPROVED	2022-06-12T12:41:13.692
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	S	T	I	O	N	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891213/000205238d--62a5deea3f40b64178a02ec3	69919fa8-629f-458c-99d7-df7a1b3ad207	000205238d--62a5deea3f40b64178a02ec3	000205238d--62a5db8239fbdb7b0991fd59	85da0b939d41108886f08f60304dd144	APPROVED	2022-06-12T12:41:14.939
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	0AIR86r1I	00AQ59VOX5	0AX6rxbzIw	0AYQnLMz0t	OB1bj4RNvn	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891213/000205238d--62a5deebf769395d96010534	32931c81-cae8-40ce-9603-15d2275143e1	000205238d--62a5deebf769395d96010534	000205238d--62a5db8239fbdb7b0991fd55	7d3930ee37a30d4e679371b288853e22	APPROVED	2022-06-12T12:41:15.753
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	S	T	I	O	N	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891213/000205238d--62a5deed450a603294fc4598	ee97b6f0-dc3d-4be5-87d2-08c138dea838	000205238d--62a5deed450a603294fc4598	000205238d--62a5db8239fbdb7b0991fd5d	3981102409c54429d1b1c8b4340d7672	APPROVED	2022-06-12T12:41:17.455
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform: Mental Demand or Physical Demand?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Performance?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Frustration?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand Temporal Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Physical Demand	 Mental Demand or Physical Demand?	 Mental Demand or Physical Demand?	 Mental Demand or Physical Demand?	 Mental Demand or Physical Demand?	 Mental Demand or Physical Demand?								https://toloka.yandex.ru/task/33891213/000205238d--62a5deef61497e119c653271	e3331491-f865-464d-827d-83fa32515ab7	000205238d--62a5deef61497e119c653271	000205238d--62a5db8239fbdb7b0991fd5f	22a56f02e15c79249fac3bc881417469	APPROVED	2022-06-12T12:41:19.161
																			
https://drive.google.com/uc?export=view&id=1neaBYvjTBKg2WHJB1sS7a-BLTyl4xxDp{EOF}https://drive.google.com/uc?export=view&id=1CQB2k91SIpG_Kgr6pRlqp8x_i39VnBcc{EOF}https://drive.google.com/uc?export=view&id=1xmt7xGYupseo8bPAN-qAtivpQa9Wbfnq{EOF}https://drive.google.com/uc?export=view&id=1JQUNeQoMicVGZ7Y_OZ5SCO29X1-ILBlh{EOF}https://drive.google.com/uc?export=view&id=10CsCvoBZPrgo1O0vG5FW5WjeXPsrwJtA	S	T	I	O	N	0B404qrby1	00bAQwhAZU	0bCEolc4y1	0by8QdOo70	0c53D9Sf0c			https://toloka.yandex.ru/task/33891213/000205238d--62a5deef93820275f9dc9e5e	bd8544d9-c197-46dc-a67b-15e4c7c497ea	000205238d--62a5deef93820275f9dc9e5e	000205238d--62a5db8239fbdb7b0991fd56	c56639e1765cf92cf40663ae81424bea	APPROVED	2022-06-12T12:41:19.269
																			
https://drive.google.com/uc?export=view&id=1neaBYvjTBKg2WHJB1sS7a-BLTyl4xxDp{EOF}https://drive.google.com/uc?export=view&id=1CQB2k91SIpG_Kgr6pRlqp8x_i39VnBcc{EOF}https://drive.google.com/uc?export=view&id=1xmt7xGYupseo8bPAN-qAtivpQa9Wbfnq{EOF}https://drive.google.com/uc?export=view&id=1JQUNeQoMicVGZ7Y_OZ5SCO29X1-ILBlh{EOF}https://drive.google.com/uc?export=view&id=10CsCvoBZPrgo1O0vG5FW5WjeXPsrwJtA	0B404qrby1	00bAQwhAZU	06CE0lc4y1	0by8Qd0070	0c53D9Sf0c	0B404qrby1	00bAQwhAZU	0bCEolc4y1	0by8QdOo70	0c53D9Sf0c			https://toloka.yandex.ru/task/33891213/000205238d--62a5def216ae3d13395b025c	bd8544d9-c197-46dc-a67b-15e4c7c497ea	000205238d--62a5def216ae3d13395b025c	000205238d--62a5db8239fbdb7b0991fd56	c9bea08e7af072390e2dba70b02f427f	APPROVED	2022-06-12T12:41:22.458
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5def4c6f5d259c53898bc	ae660886-c316-497c-b57f-fd5be5ccee62	000205238d--62a5def4c6f5d259c53898bc	000205238d--62a5db8239fbdb7b0991fd60	905c797d0fa287fd55bec606a54ffc96	APPROVED	2022-06-12T12:41:24.447
																			
https://drive.google.com/uc?export=view&id=1neaBYvjTBKg2WHJB1sS7a-BLTyl4xxDp{EOF}https://drive.google.com/uc?export=view&id=1CQB2k91SIpG_Kgr6pRlqp8x_i39VnBcc{EOF}https://drive.google.com/uc?export=view&id=1xmt7xGYupseo8bPAN-qAtivpQa9Wbfnq{EOF}https://drive.google.com/uc?export=view&id=1JQUNeQoMicVGZ7Y_OZ5SCO29X1-ILBlh{EOF}https://drive.google.com/uc?export=view&id=10CsCvoBZPrgo1O0vG5FW5WjeXPsrwJtA	S	T	I	O	N	0B404qrby1	00bAQwhAZU	0bCEolc4y1	0by8QdOo70	0c53D9Sf0c			https://toloka.yandex.ru/task/33891213/000205238d--62a5def5037a7855451f09c6	bd8544d9-c197-46dc-a67b-15e4c7c497ea	000205238d--62a5def5037a7855451f09c6	000205238d--62a5db8239fbdb7b0991fd56	8b1e7767cde8d655d34ff12f225e7d54	APPROVED	2022-06-12T12:41:25.669
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	S	T	I	O	N	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891213/000205238d--62a5def84743eb309242d4ec	32931c81-cae8-40ce-9603-15d2275143e1	000205238d--62a5def84743eb309242d4ec	000205238d--62a5db8239fbdb7b0991fd55	54de36cd885ba60feddeed67202fb841	APPROVED	2022-06-12T12:41:28.131
																			
https://drive.google.com/uc?export=view&id=1ol8DyrurF5SEh_38gRdOMiMmgET8xpyK{EOF}https://drive.google.com/uc?export=view&id=1X1c60xZqvSrbOIYcI4V5fDzDcJN93UHG{EOF}https://drive.google.com/uc?export=view&id=1nOSFhbTufaPnmeXSvyBzxTBdzxyyBrOq{EOF}https://drive.google.com/uc?export=view&id=1ES6t-F8UuPhgG05DIYya1CpCE961IgqD{EOF}https://drive.google.com/uc?export=view&id=1U-6g5n8Bqv7xTHJBdTpwj3z7Gt4AQuMX	S	T	I	O	N	0JT6qL6t27	0Ju31bva56	0jv851hoBc	0jVBu682yx	0jvI44skq0			https://toloka.yandex.ru/task/33891213/000205238d--62a5defa6bcc931cf0957e57	75ebd5d6-4b2c-4c88-94ff-08d43c81a210	000205238d--62a5defa6bcc931cf0957e57	000205238d--62a5db8239fbdb7b0991fd5a	65ba112c73f64db709118069225428e4	APPROVED	2022-06-12T12:41:30.793
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	0AIR86r6I/	00AQ59V0x5	0AX6rxbzIw	0AYQnLMz0L	0BIbi4RNvn	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891213/000205238d--62a5defae3af0f15c4b1923e	32931c81-cae8-40ce-9603-15d2275143e1	000205238d--62a5defae3af0f15c4b1923e	000205238d--62a5db8239fbdb7b0991fd55	2136a3aad80ad566166df8e71dad7322	APPROVED	2022-06-12T12:41:30.430
																			
